mz_aligned,foam_intensity,water_intensity
108.02184157004919,0.0014820429520996145,0.001397166439390152
111.0089861828542,0.000982004601355329,0.0009380238907886849
115.07672213180928,0.0014362867907191934,0.0009006968738520824
121.02865681993813,0.001360948814081219,0.0011482633561064367
129.05473404609378,0.0009419898698068688,0.0008297994781455062
129.09112009077944,0.0011897054965607885,0.0009506526803116593
143.10533714572847,0.0009434075705164372,0.0008142457742941223
143.1111963843768,0.0008898847335351141,0.0006795498499468834
145.04813354300688,0.0008511775092947036,0.0008386173164664238
145.0541125043893,0.00090695677837478,0.0006871336605936096
157.1268396939583,0.001125829067246287,0.000820212622120883
199.17048896522252,0.0026196937738942874,0.002071837639087856
219.17649940613546,0.0016973474787229828,0.0010322982464259344
220.14720480783248,0.0014392205347317063,0.0022918593420925954
227.20197680237422,0.0009666012267589597,0.0007370799441138396
247.17210452433156,0.0008266014180539401,0.0007901637133373937
249.15004323806457,0.0008587755020216408,0.000742438211554028
255.23429198887624,0.005294262906034682,0.0008158741969224545
256.2368187968033,0.001053264561997801,0.0030769033456907297
277.1415825302897,0.004052437746405062,0.003213444218482131
283.2612384882849,0.0018224272155475754,0.0013697166474253794
103.9202688649254,0.0014120507412152942,0.002355443039677821
108.0219814449532,0.0013127821600961913,0.001801292546297884
111.00909080893786,0.0008074939969157928,0.0007668155643333886
115.07680620433432,0.0009660816070503226,0.0011045158604780793
115.9211374433936,0.0018717544841623049,0.006173225740173205
116.9289568332198,0.002294644265040709,0.0048042234746046
121.02982297585783,0.001596553201626561,0.0015151387102952181
129.05473404612016,0.0008068139134420644,0.001119653056787347
129.09112009081218,0.001026302539908017,0.0009446261930596663
135.0440003535076,0.0008231764389297121,0.0006677569404602332
143.10606953085792,0.0008497473843507923,0.0007436634426147546
145.04888089295355,0.0009964638297126644,0.001328126662479242
199.1710031480848,0.0021033060864649646,0.002928609228876145
219.17580145623424,0.002193755468192248,0.0016484742262647292
220.14794776808165,0.001850368554016687,0.0008698202763741648
247.17064340942252,0.0009480119917639483,0.0007555325759676185
251.1655188129622,0.0008318698668415672,0.0008373546392713158
255.2335032708799,0.004400035329170494,0.0009505190363492983
277.1415825304425,0.0031506808923869555,0.0031093433192790677
283.2612384884377,0.001932214057890418,0.0010621520963585624
103.92058098959542,0.0017816428504670839,0.0022737187882596196
108.0221065784584,0.00186339622386461,0.0015007663351401137
111.00901436112464,0.0012151794776604163,0.0009570049650733448
115.07711682502024,0.0011342256515283781,0.000988767680127786
115.9209394539004,0.0020602329862764277,0.0024751165272052108
116.92871800304938,0.0020957674433497732,0.0013064793265831812
121.02922644351344,0.0013666996098744544,0.0016783024933857214
125.02399065226109,0.0011504253239750992,0.0007062477332176239
127.0757255907176,0.000888645750658018,0.0006901599377340513
129.05473404610652,0.001010423412707345,0.0016133544329818528
129.09112009079035,0.0008946528679628525,0.0009080828817501693
138.05418378359468,0.0008932734912376807,0.0007840593478102327
